Rank,Name,Level,Mode,Power,Class,Skills
1431,AedoreaFive,82,Hardcore,0,Druid,
1432,Skadoosh,82,Hardcore,796,Rogue,"Concealment, Blade Shift, Twisting Blades, Poison Imbuement, Caltrops, Poison Trap"
1433,Mirailleur,82,Hardcore,0,Barbarian,
1434,Anukii,82,Hardcore,0,Druid,
1435,Arkail,82,Hardcore,0,Druid,
1436,Slips,82,Hardcore,718,Rogue,"Dark Shroud, Forceful Arrow, Penetrating Shot, Concealment, Poison Imbuement, Shadow Imbuement"
1437,ttvZophkiel,82,Hardcore,800,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1438,Milky,82,Hardcore,0,Druid,
1439,Karamon,82,Hardcore,785,Barbarian,"Whirlwind, Lunging Strike, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1440,Savage,82,Hardcore,787,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1441,ìì¡°ì ë¡í¬ë¦¼,82,Hardcore,0,Sorcerer,
1442,Scandaleuse,82,Hardcore,740,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, War Cry, Charge, Challenging Shout"
1443,DrakoBrujo,82,Hardcore,789,Sorcerer,"Deep Freeze, Ice Shards, Ice Armor, Teleport, Flame Shield, Frost Nova"
1444,StormFront,82,Hardcore,764,Sorcerer,"Arc Lash, Frost Nova, Teleport, Ice Armor, Unstable Currents, Flame Shield"
1445,Emperor,82,Hardcore,802,Barbarian,"Lunging Strike, Whirlwind, Wrath of the Berserker, Challenging Shout, War Cry, Rallying Cry"
1446,Syknez,82,Hardcore,782,Druid,"Earth Spike, Pulverize, Trample, Earthen Bulwark, Debilitating Roar, Grizzly Rage"
1447,Cidra,82,Hardcore,808,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1448,Vie,82,Hardcore,798,Rogue,"Puncture, Flurry, Shadow Step, Dash, Poison Trap, Shadow Imbuement"
1449,Oteud,82,Hardcore,754,Necromancer,"Corpse Tendrils, Bone Splinters, Bone Spear, Bone Storm, Blood Mist, Bone Prison"
1450,Wulfen,82,Hardcore,760,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1451,Spoofy,82,Hardcore,804,Druid,"Grizzly Rage, Cyclone Armor, Storm Strike, Hurricane, Blood Howl, Tornado"
1452,ì´í¸ì±,82,Hardcore,0,Sorcerer,
1453,Shory,82,Hardcore,787,Necromancer,"Bone Spear, Corpse Explosion, Blood Mist, Decrepify, Raise Skeleton, Bone Storm"
1454,OHIFEELIT,82,Hardcore,794,Druid,"Storm Strike, Landslide, Trample, Earthen Bulwark, Hurricane, Petrify"
1455,Spryto,82,Hardcore,800,Sorcerer,"Ice Shards, Flame Shield, Frost Nova, Ice Armor, Teleport, Fire Bolt"
1456,Agankator,82,Hardcore,801,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Dark Shroud, Poison Trap"
1457,Flair,81,Hardcore,760,Sorcerer,"Firewall, Inferno, Teleport, Frost Nova, Ice Armor, Flame Shield"
1458,ChrisWilson,81,Hardcore,791,Druid,"Earthen Bulwark, Cyclone Armor, Shred, Trample, Claw, Petrify"
1459,Irresistible,81,Hardcore,789,Sorcerer,"Deep Freeze, Flame Shield, Frost Nova, Ice Shards, Ice Armor, Teleport"
1460,Kajoma,81,Hardcore,718,Necromancer,"Bone Splinters, Bone Spear, Bone Storm, Corpse Tendrils, Blood Mist, Decrepify"
1461,Nhasir,81,Hardcore,792,Necromancer,"Bone Splinters, Sever, Blood Mist, Decrepify, Corpse Explosion, Blight"
1462,ì´ì¬ëª,81,Hardcore,0,Necromancer,
1463,Noorishad,81,Hardcore,794,Druid,"Claw, Shred, Hurricane, Blood Howl, Grizzly Rage, Cyclone Armor"
1464,Adipose,81,Hardcore,778,Rogue,"Death Trap, Penetrating Shot, Poison Trap, Concealment, Dark Shroud, Dash"
1465,Kamlai,81,Hardcore,0,Sorcerer,
1466,BigChungus,81,Hardcore,0,Druid,
1467,Kick,81,Hardcore,740,Sorcerer,"Flame Shield, Ice Shards, Frost Nova, Teleport, Ice Armor, Deep Freeze"
1468,wwwwwwwwwwww,81,Hardcore,0,Sorcerer,
1469,Yunan,81,Hardcore,771,Druid,"Maul, Pulverize, Earthen Bulwark, Grizzly Rage, Trample, Hurricane"
1470,FakeChonk,81,Hardcore,764,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1471,leitepaterno,81,Hardcore,793,Druid,"Earth Spike, Pulverize, Trample, Debilitating Roar, Earthen Bulwark, Grizzly Rage"
1472,Slareta,81,Hardcore,751,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Dark Shroud, Poison Trap"
1473,Xenodrakeen,81,Hardcore,774,Necromancer,"Bone Splinters, Bone Spear, Corpse Explosion, Corpse Tendrils, Bone Storm, Blood Mist"
1474,Chaussettes,81,Hardcore,749,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1475,Theo,81,Hardcore,786,Druid,"Storm Strike, Tornado, Blood Howl, Cyclone Armor, Hurricane, Grizzly Rage"
1476,Buck,81,Hardcore,778,Sorcerer,"Firewall, Inferno, Teleport, Frost Nova, Flame Shield, Hydra"
1477,ì°ë¥´,81,Hardcore,806,Druid,"Storm Strike, Pulverize, Earthen Bulwark, Trample, Wolves, Hurricane"
1478,ç½å±å ,81,Hardcore,797,Rogue,"Twisting Blades, Puncture, Dash, Shadow Step, Poison Trap, Death Trap"
1479,Lats,81,Hardcore,775,Sorcerer,"Teleport, Ice Shards, Ice Armor, Flame Shield, Frost Nova, Inferno"
1480,Eprios,81,Hardcore,771,Sorcerer,"Ice Shards, Inferno, Ice Armor, Flame Shield, Teleport, Frost Nova"
1481,Jaizix,81,Hardcore,800,Sorcerer,"Ice Blades, Frozen Orb, Frost Nova, Teleport, Flame Shield, Ice Armor"
1482,Jbigg,81,Hardcore,801,Druid,"Storm Strike, Shred, Trample, Blood Howl, Earthen Bulwark, Poison Creeper"
1483,Robotica,81,Hardcore,804,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1484,PowerOfSpeed,81,Hardcore,793,Barbarian,"Lunging Strike, Double Swing, Challenging Shout, Ground Stomp, Wrath of the Berserker, Iron Skin"
1485,ì¹ í¸ê¸°,81,Hardcore,752,Sorcerer,"Frost Bolt, Ice Shards, Teleport, Frost Nova, Flame Shield, Ice Armor"
1486,xLegendBonex,81,Hardcore,796,Necromancer,"Bone Splinters, Bone Spear, Corpse Tendrils, Decrepify, Bone Storm, Blood Mist"
1487,WesDruid,81,Hardcore,783,Druid,"Earth Spike, Pulverize, Trample, Earthen Bulwark, Grizzly Rage, Debilitating Roar"
1488,Maphc,81,Hardcore,771,Rogue,"Puncture, Barrage, Shadow Step, Shadow Imbuement, Poison Trap, Dash"
1489,TopG,81,Hardcore,751,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Shadow Imbuement, Poison Trap"
1490,Zenily,80,Hardcore,754,Rogue,"Puncture, Penetrating Shot, Poison Trap, Shadow Imbuement, Shadow Step, Poison Imbuement"
1491,cArnSLAAAAAM,80,Hardcore,777,Barbarian,"Hammer of the Ancients, Lunging Strike, Challenging Shout, Rallying Cry, War Cry, Kick"
1492,Anata,80,Hardcore,0,Rogue,
1493,Yago,80,Hardcore,780,Druid,"Earth Spike, Pulverize, Debilitating Roar, Earthen Bulwark, Trample, Grizzly Rage"
1494,DurianIV,80,Hardcore,0,Sorcerer,
1495,teeonedev,80,Hardcore,0,Rogue,
1496,RunBrook,80,Hardcore,788,Necromancer,"Bone Splinters, Bone Spear, Corpse Tendrils, Blood Mist, Decrepify, Bone Storm"
1497,Honja,80,Hardcore,746,Barbarian,"Lunging Strike, Whirlwind, War Cry, Rallying Cry, Challenging Shout, Wrath of the Berserker"
1498,MekalbHC,80,Hardcore,758,Barbarian,"Death Blow, Whirlwind, Rallying Cry, War Cry, Wrath of the Berserker, Challenging Shout"
1499,Pretusco,80,Hardcore,746,Druid,"Earth Spike, Pulverize, Trample, Earthen Bulwark, Debilitating Roar, Grizzly Rage"
1500,Daroph,80,Hardcore,801,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
